time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2019/07/11/09:05:04.663992,0.218401357532,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:04.664031,0.240113094449,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:04.782027,0.276669919491,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:04.782037,0.448925107718,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:05.435459,0.483432799578,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:05.435468,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:05.435510,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:05.435516,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:05.472361,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:05.529253,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:06.429971,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:06.429982,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:07.284437,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:07.284449,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:08.139258,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:08.139267,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:09.049573,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:09.049584,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:09.049600,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:09.073123,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:09.092253,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:09.141488,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:10.046239,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:10.046250,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:10.046276,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:10.901932,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:10.901941,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:11.756196,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:11.756222,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:12.610011,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:12.610022,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:12.610054,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:12.703262,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:12.709694,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:12.760068,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:12.810538,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:13.264079,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:13.264093,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:13.436458,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:13.436466,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:13.601544,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:13.601556,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:13.930746,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:13.930750,0.5,0.0,0.0,0.0,0.0,0.00500329174101
2019/07/11/09:05:13.974439,0.5,0.0,0.0,0.0,0.0,0.0121707819402
2019/07/11/09:05:13.974447,0.5,0.0,0.0,0.0,0.0,0.0195301026106
2019/07/11/09:05:13.975450,0.5,0.0,0.0,0.0,0.0,0.0225993916392
2019/07/11/09:05:13.998397,0.5,0.0,0.0,0.0,0.0,0.0238550111651
2019/07/11/09:05:14.028236,0.5,0.0,0.0,0.0,0.0,0.0252152651548
2019/07/11/09:05:14.855754,0.5,0.0,0.0,0.0,0.0,0.0252152651548
2019/07/11/09:05:14.855767,0.5,0.0,0.0,0.0,0.0,0.0252152651548
2019/07/11/09:05:14.855785,0.5,0.0,0.0,0.0,0.0,0.0252152651548
2019/07/11/09:05:15.034021,0.5,0.0,0.0,0.0,0.0,0.0211170643568
2019/07/11/09:05:15.034030,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.160408,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.160423,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.160428,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.169131,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.183131,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.198216,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.220762,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.250873,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.783361,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:15.783370,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:16.362622,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:16.362629,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:16.362654,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:16.410710,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:17.096546,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:17.096556,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:17.096567,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:17.971845,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:17.971860,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:17.971884,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:18.828237,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:18.828251,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:18.828287,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:18.965495,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:18.965508,0.5,0.0,0.0,0.0,0.0,0.0580706179142
2019/07/11/09:05:20.069111,0.5,0.0,0.0,0.0,0.0,0.0841595828533
2019/07/11/09:05:20.069120,0.0,0.0,0.0,0.0,0.0,0.0
2019/07/11/09:05:27.932177,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:28.494322,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:28.494334,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:28.535552,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:28.585886,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:29.491405,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:29.491416,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:29.491440,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:29.705868,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:29.705895,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:29.748551,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:29.792726,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:30.483887,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:30.483897,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:30.483940,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:30.618815,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:30.618824,-0.0,0.0,0.0,0.0,0.0,-0.124827682972
2019/07/11/09:05:30.618870,-0.0,0.0,0.0,0.0,0.0,-0.126170492172
2019/07/11/09:05:30.918838,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:31.713878,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:31.713888,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:31.713895,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:31.968776,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:31.968784,-0.0,0.0,0.0,0.0,0.0,0.0104094274342
2019/07/11/09:05:31.968821,-0.0,0.0,0.0,0.0,0.0,0.0241689160466
2019/07/11/09:05:32.058136,-0.0,0.0,0.0,0.0,0.0,0.0723707199097
2019/07/11/09:05:32.058142,-0.0,0.0,0.0,0.0,0.0,0.190782535076
2019/07/11/09:05:32.058147,-0.0,0.0,0.0,0.0,0.0,0.344560956955
2019/07/11/09:05:32.061139,-0.0,0.0,0.0,0.0,0.0,0.345589852333
2019/07/11/09:05:32.095587,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:32.146873,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:32.881818,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:32.881828,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:32.881871,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:33.296025,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:33.296036,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:33.296041,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:33.335643,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:33.343174,-0.0,0.0,0.0,0.0,0.0,0.386676502228
2019/07/11/09:05:33.381427,-0.0,0.0,0.0,0.0,0.0,0.293847894669
2019/07/11/09:05:34.025178,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.025183,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.025224,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.516076,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.516087,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.523853,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.564913,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.606863,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.834351,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.834370,0.112737558782,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:34.834389,0.164008654654,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.013894,0.256872117519,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.013899,0.673580557108,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.013920,0.679139301181,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.156262,0.706344366074,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.156275,0.966427445412,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.156292,0.984346210957,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.516991,1.02646172047,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.517001,1.1748470664,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:35.827708,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:36.677973,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:36.677988,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:37.527736,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:37.527748,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:38.382451,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:38.382463,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:39.236590,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:39.236599,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:40.094019,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:40.094028,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:40.094062,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:42.264389,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:42.264395,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.060160,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.060167,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.060204,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.062775,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.067328,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.118313,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.316737,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.316751,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.734536,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.734545,0.404080331326,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.734586,0.425726652145,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.738170,0.478698089719,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:43.738181,0.471177443862,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:44.066885,0.42108348012,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:44.066894,0.38217240572,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:44.344505,0.353397801518,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:44.344514,0.0629051886499,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:44.667066,0.0472099520266,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:44.667077,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.613474,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.613538,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.613543,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.613867,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.613875,0.479025050998,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.613880,0.529642179608,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.739070,0.826085954905,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.739080,1.07387441397,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:51.739104,1.085188061,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:52.066329,1.11409342289,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:52.066339,1.32094350457,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:52.287325,1.34579434991,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:52.287339,1.32767942548,0.0,0.0,0.0,0.0,0.315036463737
2019/07/11/09:05:52.287347,1.32767942548,0.0,0.0,0.0,0.0,0.327121806145
2019/07/11/09:05:52.400137,1.27333465219,0.0,0.0,0.0,0.0,0.353699064255
2019/07/11/09:05:52.400153,0.978329658508,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:52.400185,0.972836315632,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:52.741840,0.925096660852,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:52.741851,0.793779909611,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:52.812203,0.80496275425,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:53.117377,0.849955737591,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:05:53.117389,0.99173605442,0.0,0.0,0.0,0.0,0.316239762306
2019/07/11/09:05:53.435517,1.06373789907,0.0,0.0,0.0,0.0,0.31315305233
2019/07/11/09:05:53.435535,1.10343378782,0.0,0.0,0.0,0.0,0.189666438103
2019/07/11/09:05:53.435553,1.10343378782,0.0,0.0,0.0,0.0,0.186457633972
2019/07/11/09:05:53.636930,0.897826194763,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:53.636941,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:53.637146,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:53.912351,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:53.912359,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:54.007969,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:54.007981,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:54.016117,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:54.026180,-0.0,0.0,0.0,0.0,0.0,-0.188236427307
2019/07/11/09:05:54.044069,-0.0,0.0,0.0,0.0,0.0,-0.223027515411
2019/07/11/09:05:54.054637,-0.0,0.0,0.0,0.0,0.0,-0.247006344795
2019/07/11/09:05:54.376712,-0.0,0.0,0.0,0.0,0.0,-0.357710075378
2019/07/11/09:05:54.376720,-0.0,0.0,0.0,0.0,0.0,-0.4
2019/07/11/09:05:54.742411,-0.0,0.0,0.0,0.0,0.0,-0.4
2019/07/11/09:05:54.742420,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:57.598494,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:57.598501,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:57.631802,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:57.631814,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:57.631851,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:57.891807,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:57.891823,0.203621670604,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:58.025310,0.214324951172,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:58.025321,0.464424133301,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:58.025329,0.487487405539,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:58.409926,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:58.409934,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:59.396226,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:05:59.396235,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:00.116010,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:00.116021,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:00.116042,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:00.979848,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:00.979859,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:00.979878,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:01.850812,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:01.850820,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:01.850845,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:02.671761,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:02.671775,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:03.529294,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:03.529305,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:03.529327,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.520667,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.520684,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.767143,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.767152,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.825804,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.825812,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.828035,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.833443,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.840918,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.848714,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:04.856257,0.5,0.0,0.0,0.0,0.0,0.0145425051451
2019/07/11/09:06:04.864155,0.5,0.0,0.0,0.0,0.0,0.0276044279337
2019/07/11/09:06:04.871421,0.5,0.0,0.0,0.0,0.0,0.0333942264318
2019/07/11/09:06:04.878906,0.5,0.0,0.0,0.0,0.0,0.0492987275124
2019/07/11/09:06:04.886152,0.5,0.0,0.0,0.0,0.0,0.0539026618004
2019/07/11/09:06:04.894142,0.5,0.0,0.0,0.0,0.0,0.0671389758587
2019/07/11/09:06:04.901484,0.5,0.0,0.0,0.0,0.0,0.0712894916534
2019/07/11/09:06:04.932059,0.5,0.0,0.0,0.0,0.0,0.123484861851
2019/07/11/09:06:05.081585,0.5,0.0,0.0,0.0,0.0,0.24219315052
2019/07/11/09:06:05.081603,0.284081548452,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:05.081610,0.261388868093,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:05.209126,0.211360290647,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:05.209133,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:05.389634,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:05.389646,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:05.728730,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:05.728740,0.00350744859315,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:05.728761,0.00350744859315,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:06.050568,0.00350744859315,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:06.050582,0.00350744859315,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:06.079579,0.00350744859315,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:06.130368,0.00350744859315,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:06.181113,0.00350744859315,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:06.888164,0.00745305605233,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:06.888175,0.00745305605233,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:07.712520,0.00745305605233,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:07.712531,0.00621051667258,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:08.540853,0.00621051667258,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:08.540861,0.00483718374744,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:09.397377,0.00483718374744,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:09.397391,0.00483718374744,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:10.017060,0.00483718374744,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:10.017070,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:10.652564,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:10.652581,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:11.508350,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:11.508362,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:11.508405,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:12.421919,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:12.421928,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:13.013780,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:13.013789,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:13.025751,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:13.075300,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:13.126095,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:14.032675,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:14.032688,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:14.032717,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:14.888967,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:14.888976,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:15.480200,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:15.480209,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:15.480247,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:15.492633,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:15.543160,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:15.593979,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:17.507370,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:17.507379,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:17.554211,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:17.554223,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:17.554231,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:17.707607,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:17.707616,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:18.051858,-0.0,0.0,0.0,0.0,0.0,0.4
2019/07/11/09:06:18.051868,-0.0,0.0,0.0,0.0,0.0,0.177999639511
2019/07/11/09:06:19.048223,-0.0,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:19.048233,-0.017720354721,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:19.190084,-0.079236947,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:19.190094,-0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:19.437500,-0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:19.437512,-0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:19.437584,-0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:20.395316,-0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/09:06:20.395327,-0.5,0.0,0.0,0.0,0.0,0.012310294807
2019/07/11/09:06:20.905767,-0.5,0.0,0.0,0.0,0.0,0.0579659879208
2019/07/11/09:06:20.905796,-0.5,0.0,0.0,0.0,0.0,0.0657612860203
2019/07/11/09:06:20.921112,-0.5,0.0,0.0,0.0,0.0,0.0716382801533
2019/07/11/09:06:20.921120,-0.5,0.0,0.0,0.0,0.0,0.00995600968599
2019/07/11/09:06:20.935509,-0.5,0.0,0.0,0.0,0.0,-0.0
