,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance,yaw
765,2019/07/11/09:09:35.040923,765,1562828974,219366263,odom,base_link,19.230414116,-16.458247367200002,-1.22535471573,-0.08462633819080001,0.137143619086,-0.37147772022299996,0.914349120416,"(4.922881635138765e-05, 2.2737012841389515e-05, -2.0013578250654973e-05, 2.38462064316991e-07, -1.0235642093903152e-06, -7.029689896853597e-08, 2.2737049221177585e-05, 3.853507951134816e-05, -1.0729690075095277e-05, 2.3143097394040524e-07, -6.217754844328738e-07, -7.999814783943293e-07, -2.0013567336718552e-05, -1.072968098014826e-05, 2.3387212422676384e-05, -1.8207742868980858e-07, 9.278447805627366e-07, 1.416552350974598e-07, 2.38465958091183e-07, 2.3143199712194473e-07, -1.8207863661245938e-07, 5.2108752868207375e-08, 1.2452888498160064e-08, 1.2054290010610202e-08, -1.0235637546429643e-06, -6.217748023118475e-07, 9.278448374061554e-07, 1.2452982645072552e-08, 5.581149764566362e-08, 1.4769060641128817e-08, -7.029705528793784e-08, -7.999821605153556e-07, 1.416551356214768e-07, 1.2054276687933907e-08, 1.4769055312058299e-08, 3.3646831099076735e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7970186582314144
766,2019/07/11/09:09:35.777430,766,1562828974,952761263,odom,base_link,19.23190857,-16.4678158675,-1.21059766054,-0.084440377203,0.137227775175,-0.371311455264,0.914421217825,"(5.035176218370907e-05, 2.3262056856765412e-05, -2.0468714865273796e-05, 2.445274276396958e-07, -1.0467155107107828e-06, -7.135145807524168e-08, 2.3262093236553483e-05, 3.9447251765523106e-05, -1.0985712833644357e-05, 2.3685301187015284e-07, -6.366747129504802e-07, -8.188090419025684e-07, -2.0468703951337375e-05, -1.0985705557686742e-05, 2.3931012037792243e-05, -1.8726601069829485e-07, 9.491360515312408e-07, 1.4481265964150225e-07, 2.4453137825730664e-07, 2.3685403505169234e-07, -1.8726730388607393e-07, 5.3325827309436136e-08, 1.2743711863549834e-08, 1.2332511900581267e-08, -1.046715055963432e-06, -6.366740876728727e-07, 9.491362789049163e-07, 1.2743807786819161e-08, 5.7127543584556406e-08, 1.5121933927275677e-08, -7.135160728921619e-08, -8.18809610336757e-07, 1.4481256016551924e-07, 1.2332497689726551e-08, 1.5121930374561998e-08, 3.443902230060303e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7966679676513738
767,2019/07/11/09:09:36.534850,767,1562828975,686153263,odom,base_link,19.249666990999998,-16.4370997063,-1.22136463174,-0.0845189345709,0.137179405453,-0.37183495590599996,0.914208469653,"(5.137207335792482e-05, 2.3722450350760482e-05, -2.0873627363471314e-05, 2.481895933215128e-07, -1.0682786069082795e-06, -7.428300818901334e-08, 2.3722472178633325e-05, 4.016595266875811e-05, -1.1172985068697017e-05, 2.418395013137342e-07, -6.476091130025452e-07, -8.339383725797234e-07, -2.0873616449534893e-05, -1.117298143071821e-05, 2.4377857698709704e-05, -1.8849300431611482e-07, 9.677158914200845e-07, 1.479154150274553e-07, 2.48192975504935e-07, 2.4184063818211143e-07, -1.8849425487132976e-07, 5.4031783491836904e-08, 1.2808955673904165e-08, 1.2463139853480243e-08, -1.06827758372674e-06, -6.476085445683566e-07, 9.67715664046409e-07, 1.2809047156281395e-08, 5.808290026720897e-08, 1.5331544034324907e-08, -7.428290871303034e-08, -8.339386567968177e-07, 1.479152160754893e-07, 1.2463143406193922e-08, 1.5331540481611228e-08, 3.504503354179178e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977934578580962
768,2019/07/11/09:09:37.275398,768,1562828976,419528263,odom,base_link,19.2486350862,-16.434323596400002,-1.22276161305,-0.0845189345709,0.137179405453,-0.37183495590599996,0.914208469653,"(3.7313259326765547e-07, 1.8690778347263404e-07, -1.4710414575347386e-07, 8.837226506130946e-10, -7.920368361169494e-09, -1.0451680632073135e-09, 1.8690791137032647e-07, 2.186275338544874e-07, -8.23151538043021e-08, 6.666852625514252e-10, -4.830384980891722e-09, -4.022871369357972e-09, -1.4710406048834557e-07, -8.231504722289174e-08, 1.4274345971898583e-07, -6.652847717170118e-10, 5.95914428913602e-09, 1.0445379006185362e-09, 8.836814058277298e-10, 6.666674989830312e-10, -6.652715600630188e-10, 4.0359918185295385e-10, 1.334857085977248e-10, 1.0985607562519206e-10, -7.920358591206877e-09, -4.830378319553574e-09, 5.959138960065502e-09, 1.3348495919718317e-10, 4.0128286804552715e-10, 1.0777990999688569e-10, -1.045157627110882e-09, -4.022865596198244e-09, 1.0445333487041353e-09, 1.0985611725855549e-10, 1.0777968795228077e-10, 1.8991190564587868e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977934578580962
769,2019/07/11/09:09:38.017320,769,1562828977,152920263,odom,base_link,19.2480600153,-16.432555574000002,-1.22393009969,-0.0845189345709,0.137179405453,-0.37183495590599996,0.914208469653,"(7.820897849342145e-07, 3.9186431877169525e-07, -3.083781052737322e-07, 1.8286350211837998e-09, -1.6615555153975947e-08, -2.202130700013072e-09, 3.9186448930195183e-07, 4.583650365930225e-07, -1.726121183764917e-07, 1.3712991853154222e-09, -1.014249217945462e-08, -8.443312715655793e-09, -3.0837804843031336e-07, -1.7261199047879927e-07, 2.9924075306553277e-07, -1.3751516592108715e-09, 1.2502965773819597e-08, 2.1976114261690327e-09, 1.828625917354998e-09, 1.3712964097578606e-09, -1.3751522143223838e-09, 8.527850647865876e-10, 2.8449481659365006e-10, 2.329185455618443e-10, -1.6615555153975947e-08, -1.0142487738562522e-08, 1.2502961332927498e-08, 2.844947333269232e-10, 8.442839760647303e-10, 2.2778709474202685e-10, -2.2021047207942956e-09, -8.44329406390898e-09, 2.197598769626552e-09, 2.329186565841468e-10, 2.277864563637877e-10, 3.991019181803779e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977934578580962
770,2019/07/11/09:09:38.709844,770,1562828977,952935263,odom,base_link,19.2473814913,-16.4311527627,-1.22481431309,-0.0845189345709,0.137179405453,-0.37183495590599996,0.914208469653,"(1.1563629414013121e-06, 5.793865511805052e-07, -4.5599949771713e-07, 2.7018578485638045e-09, -2.456850545229372e-08, -3.2560429907846355e-09, 5.793869490844372e-07, 6.777218004572205e-07, -2.552489490881271e-07, 2.0266992528661376e-09, -1.4997054265109e-08, -1.2484046685301564e-08, -4.5599981035593373e-07, -2.552491196183837e-07, 4.4249884467717493e-07, -2.030777102035586e-09, 1.8489657804821036e-08, 3.25037330384248e-09, 2.701758816670008e-09, 2.0266468503393753e-09, -2.030743573300242e-09, 1.2604941534988257e-09, 4.205379378063867e-10, 3.4424729733473214e-10, -2.4568530321289472e-08, -1.4997061370536358e-08, 1.8489650699393678e-08, 4.2053627247184977e-10, 1.248364300820981e-09, 3.3675565114243966e-10, -3.256054093014882e-09, -1.2484048461658404e-08, 3.2503719715748502e-09, 3.4424710304570283e-10, 3.3675565114243966e-10, 5.900392952007394e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977934578580962
771,2019/07/11/09:09:39.444299,771,1562828978,619699263,odom,base_link,19.2475537395,-16.430441857799998,-1.22482727312,-0.0845189345709,0.137179405453,-0.37183495590599996,0.914208469653,"(1.7984683609029162e-06, 9.007782182379742e-07, -7.09946561983088e-07, 4.447201717994176e-09, -3.810848525631627e-08, -4.976539624834686e-09, 9.007788435155817e-07, 1.0528410712140612e-06, -3.970801571995253e-07, 3.221465538771895e-09, -2.3284176364768427e-08, -1.9362936143352272e-08, -7.099465051396692e-07, -3.9708004351268755e-07, 6.883803962409729e-07, -3.3258853449069647e-09, 2.868163129221557e-08, 4.993649049822579e-09, 4.447078705283047e-09, 3.2213749445730855e-09, -3.325833830558622e-09, 1.992447096199612e-09, 6.635103577679047e-10, 5.460448204708257e-10, -3.810854565244881e-08, -2.32841976810505e-08, 2.868163662128609e-08, 6.635076932326456e-10, 1.942804805921128e-09, 5.264938485183279e-10, -4.976580481041992e-09, -1.9362976999559578e-08, 4.993662372498875e-09, 5.460443208704646e-10, 5.264948477190501e-10, 9.200258332953126e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977934578580962
772,2019/07/11/09:09:40.189717,772,1562828979,352970263,odom,base_link,19.2474868315,-16.429832238,-1.2249431557500001,-0.0845189345709,0.137179405453,-0.37183495590599996,0.914208469653,"(2.7379664970794693e-06, 1.3715498425881378e-06, -1.08045469460194e-06, 6.586951428744214e-09, -5.8103317712721037e-08, -7.64161178778977e-09, 1.371549387840787e-06, 1.6034473446779884e-06, -6.045150371392083e-07, 4.813380805046563e-09, -3.550243832250999e-08, -2.9522681188609567e-08, -1.0804540124809137e-06, -6.045145823918574e-07, 1.0478452168172225e-06, -4.932624531051033e-09, 4.372698825250154e-08, 7.649475719517795e-09, 6.586837297817283e-09, 4.813295095829062e-09, -4.932554364955877e-09, 3.0292173214263585e-09, 1.0144318718374734e-09, 8.309068433298705e-10, -5.810328573829793e-08, -3.5502420558941594e-08, 4.372699180521522e-08, 1.014428652190702e-09, 2.963362222274668e-09, 8.037263077298462e-10, -7.641639321320781e-09, -2.952273447931475e-08, 7.649486377658832e-09, 8.309058996402996e-10, 8.037275289751733e-10, 1.40133105119844e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977934578580962
773,2019/07/11/09:09:40.915552,773,1562828980,86347263,odom,base_link,19.2473026067,-16.4292432879,-1.22540847694,-0.0845189345709,0.137179405453,-0.37183495590599996,0.914208469653,"(4.3361637835914735e-06, 2.1725118131143972e-06, -1.7096680267059128e-06, 1.0122902516229715e-08, -9.213235330207681e-08, -1.2212562516822345e-08, 2.1725124952354236e-06, 2.5410772650502622e-06, -9.56922576733632e-07, 7.602292129149646e-09, -5.623145682420727e-08, -4.6807841158624797e-08, -1.7096685951401014e-06, -9.569234862283338e-07, 1.6589362985541811e-06, -7.607113161611778e-09, 6.932541651849533e-08, 1.218835166127974e-08, 1.0122316318472713e-08, 7.601991036665368e-09, -7.606880458865817e-09, 4.7237431743951674e-09, 1.5756893567697716e-09, 1.2901686385902167e-09, -9.213232488036738e-08, -5.6231442613352556e-08, 6.932537388593119e-08, 1.5756778104503155e-09, 4.680321463723658e-09, 1.2624232770264143e-09, -1.2212669986411129e-08, -4.680792642375309e-08, 1.218838008298917e-08, 1.2901670842779822e-09, 1.2624252754278587e-09, 2.2122668141832946e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977934578580962
774,2019/07/11/09:09:41.643732,774,1562828980,819732263,odom,base_link,19.2471086469,-16.428761953,-1.22554386449,-0.0845189345709,0.137179405453,-0.37183495590599996,0.914208469653,"(5.986448741168715e-06, 2.998940317411325e-06, -2.360438429604983e-06, 1.4128775482902256e-08, -1.2710081875866308e-07, -1.6795738133623672e-08, 2.9989425911480794e-06, 3.5079392546322197e-06, -1.320967271567497e-06, 1.0644458647846022e-08, -7.753274644528574e-08, -6.456836842971825e-08, -2.360438884352334e-06, -1.320967271567497e-06, 2.2905633159098215e-06, -1.0630332170080692e-08, 9.56439265564768e-08, 1.677939920341487e-08, 1.4127939707009318e-08, 1.0644059855735577e-08, -1.063004262391587e-08, 6.485865178262884e-09, 2.1492863044869637e-09, 1.766548463066897e-09, -1.2710080454780837e-07, -7.753271802357631e-08, 9.564385550220322e-08, 2.149270539320014e-09, 6.443586109128319e-09, 1.7323231737975675e-09, -1.6795738133623672e-08, -6.45683755351456e-08, 1.6779381439846475e-08, 1.7665482410222921e-09, 1.7323228407306601e-09, 3.0485609592290075e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977934578580962
775,2019/07/11/09:09:42.385478,775,1562828981,553131263,odom,base_link,19.2576609416,-16.4231224619,-1.2076807083399999,-0.0844281520362,0.137402596786,-0.371855579329,0.9141749513420001,"(8.815132787276525e-06, 4.41549082097481e-06, -3.4828262869268656e-06, 2.192599524164507e-08, -1.8671437373996014e-07, -2.4356364036748346e-08, 4.4154930947115645e-06, 5.1618158067867626e-06, -1.9483936739561614e-06, 1.5747447790204205e-08, -1.1415379930213021e-07, -9.494662123188391e-08, -3.482824013190111e-06, -1.9483907180983806e-06, 3.3783117032726295e-06, -1.636743363064852e-08, 1.4068395159938518e-07, 2.447474045652598e-08, 2.192566661562978e-08, 1.574716534946674e-08, -1.636728441667401e-08, 9.773561515658002e-09, 3.250020252920649e-09, 2.675229371362775e-09, -1.8671457269192615e-07, -1.1415384193469436e-07, 1.406839800210946e-07, 3.2500122593148717e-09, 9.521891719543873e-09, 2.578211866222091e-09, -2.4356332062325237e-08, -9.494669939158484e-08, 2.4474728022028103e-08, 2.675228927273565e-09, 2.5782136425789304e-09, 4.508966533478542e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7979233272084756
776,2019/07/11/09:09:43.116338,776,1562828982,286510263,odom,base_link,19.2467571669,-16.4287938558,-1.22505174181,-0.0845565364557,0.13708695417400002,-0.37182640691200003,0.9142223374330001,"(1.0720533282437827e-05, 5.368991423893021e-06, -4.228503712511156e-06, 2.6114605589100393e-08, -2.2737255278570956e-07, -2.979033908445672e-08, 5.368992333387723e-06, 6.2741687543166336e-06, -2.364550027778023e-06, 1.9131929818172466e-08, -1.388263370927234e-07, -1.1541125388703222e-07, -4.228501438774401e-06, -2.364548436162295e-06, 4.0980753510666545e-06, -1.960181350568746e-08, 1.709080521550277e-07, 2.981888869157956e-08, 2.6114271634014585e-08, 1.9131610073941374e-08, -1.9601589684725695e-08, 1.1889103035400694e-08, 3.9779952665242035e-09, 3.2655893544841774e-09, -2.273725954182737e-07, -1.388263370927234e-07, 1.7090808057673712e-07, 3.977985940650797e-09, 1.1595608917502886e-08, 3.1490410279388925e-09, -2.979044921858076e-08, -1.154114741552803e-07, 2.981894198228474e-08, 3.2655864679043134e-09, 3.1490463570094107e-09, 5.488056675773123e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7977396710724872
777,2019/07/11/09:09:43.837506,777,1562828983,19897263,odom,base_link,19.2579872379,-16.4217784501,-1.20966266464,-0.0844281520362,0.137402596786,-0.371855579329,0.9141749513420001,"(1.2081673958164174e-05, 6.0515376389957964e-06, -4.772600277647143e-06, 2.972896062658492e-08, -2.56059848879886e-07, -3.350112720568177e-08, 6.0515376389957964e-06, 7.074152108543785e-06, -2.6698662622948177e-06, 2.136247445605477e-08, -1.5655966478789196e-07, -1.3020360256632557e-07, -4.772601187141845e-06, -2.669866944415844e-06, 4.629350314644398e-06, -2.218121153418906e-08, 1.929159907376743e-07, 3.3623816619865465e-08, 2.9728322914479577e-08, 2.1362223989740414e-08, -2.218088823724429e-08, 1.3411836974341895e-08, 4.4746824023889076e-09, 3.675013182657949e-09, -2.560593088674068e-07, -1.5655938057079766e-07, 1.9291579178570828e-07, 4.474669523801822e-09, 1.306647412491202e-08, 3.5419107646816883e-09, -3.350112720568177e-08, -1.3020365940974443e-07, 3.362382372529282e-08, 3.675013182657949e-09, 3.5419127630831326e-09, 6.183701550810383e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7979233272084756
778,2019/07/11/09:09:44.570192,778,1562828983,753305263,odom,base_link,19.2475757605,-16.428866325599998,-1.22414207459,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(1.3483271686709486e-05, 6.750707598257577e-06, -5.322653123585042e-06, 3.462793074504589e-08, -2.8518158501356083e-07, -3.682406912730585e-08, 6.750710326741682e-06, 7.884452315920498e-06, -2.9744976473011775e-06, 2.4711692248047257e-08, -1.7423553799744695e-07, -1.4476405851837626e-07, -5.322652668837691e-06, -2.9744960556854494e-06, 5.15552028446109e-06, -2.591714576283266e-08, 2.143754898042971e-07, 3.704564477402528e-08, 3.462771758222516e-08, 2.4711489743367565e-08, -2.5916991219787633e-08, 1.5110629192349734e-08, 5.028996330480595e-09, 4.1558561036936226e-09, -2.85181528170142e-07, -1.742354811540281e-07, 2.143754045391688e-07, 5.028990557320867e-09, 1.4568756867561206e-08, 3.964694350599984e-09, -3.682412241801103e-08, -1.4476417220521398e-07, 3.7045680301162065e-08, 4.1558561036936226e-09, 3.964698791492083e-09, 6.910699568152268e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
779,2019/07/11/09:09:45.317246,779,1562828984,486685263,odom,base_link,19.2445453426,-16.430418797,-1.22748441786,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(1.4538752111548092e-05, 7.282480510184541e-06, -5.73762008571066e-06, 3.5236713102904105e-08, -3.0841863463137997e-07, -4.048246182719595e-08, 7.2824836934159975e-06, 8.512839485774748e-06, -3.2097170787892537e-06, 2.5631367250866788e-08, -1.8846982641207433e-07, -1.5670663344735658e-07, -5.737617811973905e-06, -3.2097143503051484e-06, 5.563745162362466e-06, -2.6371719030748864e-08, 2.3209031496662647e-07, 4.054805202713396e-08, 3.52373845657894e-08, 2.563151113577078e-08, -2.6371949957137986e-08, 1.6133411051555413e-08, 5.404663827590639e-09, 4.428696520619724e-09, -3.0841908937873086e-07, -1.884699827314762e-07, 2.3209040023175476e-07, 5.404675817999305e-09, 1.5740578618306245e-08, 4.273492226758435e-09, -4.048224511166154e-08, -1.5670651976051886e-07, 4.054793834029624e-08, 4.428696520619724e-09, 4.2734882299555466e-09, 7.445355443280732e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
780,2019/07/11/09:09:46.054553,780,1562828985,220072263,odom,base_link,19.2426018376,-16.4315071674,-1.2281798724600002,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(1.5791978512424976e-05, 7.912881301308516e-06, -6.22827474217047e-06, 3.6489392840621804e-08, -3.3577305202925345e-07, -4.4607588733924786e-08, 7.912879482319113e-06, 9.255756594939157e-06, -3.4868157854361925e-06, 2.7226922938439202e-08, -2.050914247320179e-07, -1.706376338006521e-07, -6.228273832675768e-06, -3.4868148759414908e-06, 6.043665962351952e-06, -2.7417893733172605e-08, 2.5271162940043723e-07, 4.4504901097752736e-08, 3.648943547318595e-08, 2.7226922938439202e-08, -2.74178528769653e-08, 1.7323852574691045e-08, 5.8204081554436016e-09, 4.744451054250476e-09, -3.357729099207063e-07, -2.0509128262347076e-07, 2.5271154413530894e-07, 5.8204085995328114e-09, 1.710122354836585e-08, 4.628681882223873e-09, -4.460734359668095e-08, -1.7063747748125024e-07, 4.45047732000603e-08, 4.7444492778936365e-09, 4.6286769972425645e-09, 8.074028556848134e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
781,2019/07/11/09:09:46.778410,781,1562828985,953455263,odom,base_link,19.2410029597,-16.4322619426,-1.22878577578,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(1.6214455172303133e-05, 8.124575288093183e-06, -6.394480351445964e-06, 3.745946841604564e-08, -3.4476201449251676e-07, -4.580403967224811e-08, 8.124569831124973e-06, 9.503057299298234e-06, -3.5797854707197985e-06, 2.7994438767109386e-08, -2.105557115328338e-07, -1.751828051510529e-07, -6.394477622961858e-06, -3.579784788598772e-06, 6.2047088249528315e-06, -2.8141547758764318e-08, 2.5945763582058134e-07, 4.5694847017330176e-08, 3.74582853623906e-08, 2.799383302942715e-08, -2.814091892844317e-08, 1.7765518833812166e-08, 5.964341021069686e-09, 4.864129543591389e-09, -3.4476127552807156e-07, -2.1055538468317536e-07, 2.5945746529032476e-07, 5.964314375717095e-09, 1.755192791108584e-08, 4.748501591933518e-09, -4.580415691179951e-08, -1.7518306094643776e-07, 4.569490030803536e-08, 4.864123770431661e-09, 4.748507365093246e-09, 8.287429409392644e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
782,2019/07/11/09:09:47.499413,782,1562828986,686847263,odom,base_link,19.2408072562,-16.433404479,-1.2292734215799999,-0.08451561524710001,0.13714381628,-0.371672495093,0.914280176328,"(1.6881793271750212e-05, 8.456489922537003e-06, -6.662887699349085e-06, 4.112858675853204e-08, -3.5803253695121384e-07, -4.695029787171734e-08, 8.456489922537003e-06, 9.884457540465519e-06, -3.727330522451666e-06, 2.984435099051552e-08, -2.1881150757963042e-07, -1.8192621098478412e-07, -6.662884061370278e-06, -3.727327793967561e-06, 6.4607047534082085e-06, -3.076563714898839e-08, 2.6943897069031664e-07, 4.703881728573833e-08, 4.112804674605286e-08, 2.984385361060049e-08, -3.076527832490683e-08, 1.8736047380230048e-08, 6.269316621398957e-09, 5.142088532750222e-09, -3.5803256537292327e-07, -2.188114933687757e-07, 2.6943897069031664e-07, 6.2693006341874025e-09, 1.8271219204279987e-08, 4.95976326675418e-09, -4.695047550740128e-08, -1.8192658046700672e-07, 4.703889189272559e-08, 5.1420836477689136e-09, 4.959772148538377e-09, 8.644566840132484e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7974249455299567
