,Week,GPSTime,Latitude,Longitude,H-Ell,X-ECEF,Y-ECEF,Z-ECEF,VNorth,VEast,VUp,VX-ECEF,VY-ECEF,VZ-ECEF,SD-VX-ECE,SD-VY-ECE,SD-VZ-ECE,Heading,HdngSD,Roll,RollSD,Pitch,PitchSD,SDX-ECEF,SDY-ECEF,SDZ-ECEF,AmbStatus,HDOP,PDOP,VDOP,Easting,Northing,UTC
18612,2061,371060.3,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.008,-0.001,0,-0.005,-0.002,0.006,0.001,0.001,0.001,-26.3037536703,0.0187755134,-0.0361765552,0.001151223,-2.1559714281,0.0011520141,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828642.3
18613,2061,371060.4,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.008,-0.001,0,-0.006,-0.002,0.006,0.001,0.001,0.001,-26.3034270843,0.0187755227,-0.0363541721,0.0011510869,-2.1561433155,0.0011518819,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828642.4
18614,2061,371060.5,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.008,-0.001,0,-0.006,-0.002,0.005,0.001,0.001,0.001,-26.3035989717,0.0187755339,-0.0364687637,0.0011509501,-2.1560401831,0.001151749,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828642.5
18615,2061,371060.6,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.008,-0.001,0,-0.005,-0.002,0.006,0.001,0.001,0.001,-26.3037192928,0.0187755432,-0.0363770904,0.0011508128,-2.1563610394,0.0011516156,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828642.6
18616,2061,371060.7,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.008,0,0,-0.005,-0.002,0.006,0.001,0.001,0.001,-26.3039656646,0.0187755544,-0.0366291918,0.001150675,-2.1561433155,0.0011514818,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828642.7
18617,2061,371060.8,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.008,0,0,-0.005,-0.002,0.005,0.001,0.001,0.001,-26.3036104308,0.0187755637,-0.0367094059,0.0011505367,-2.1559427803,0.0011513474,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828642.8
18618,2061,371060.9,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.008,0,0,-0.006,-0.002,0.005,0.001,0.001,0.001,-26.3036677266,0.0187755749,-0.0368698341,0.0011503983,-2.1558625662,0.0011512132,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828642.9
18619,2061,371061,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.008,0,0,-0.005,-0.002,0.005,0.001,0.001,0.001,-26.3036849153,0.0187755842,-0.0367552426,0.0011502601,-2.1559886169,0.0011510791,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643
18620,2061,371061.1,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.007,0,0,-0.005,-0.001,0.005,0.001,0.001,0.001,-26.3037823182,0.0187755954,-0.0370589102,0.001150122,-2.1556964084,0.0011509451,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.1
18621,2061,371061.2,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.007,0,0,-0.005,-0.001,0.005,0.001,0.001,0.001,-26.3037765886,0.0187756065,-0.0372594454,0.001149984,-2.1557307859,0.0011508113,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.2
18622,2061,371061.3,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.007,0,0,-0.005,-0.001,0.005,0.001,0.001,0.001,-26.3037765886,0.0187756158,-0.0371219355,0.0011498461,-2.1557307859,0.0011506777,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.3
18623,2061,371061.4,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.007,0,0,-0.005,-0.001,0.005,0.001,0.001,0.001,-26.3038969097,0.018775627,-0.0371047468,0.0011497079,-2.156000076,0.0011505438,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.4
18624,2061,371061.5,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.007,0,0,-0.005,-0.001,0.005,0.001,0.001,0.001,-26.303770859,0.0187756363,-0.0372995525,0.0011495695,-2.1555474394,0.0011504097,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.5
18625,2061,371061.6,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.007,0.001,0,-0.005,-0.001,0.005,0.001,0.001,0.001,-26.3038396139,0.0187756456,-0.0371391243,0.0011494308,-2.1560172648,0.0011502751,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.6
18626,2061,371061.7,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.007,0.001,0,-0.005,-0.001,0.005,0.001,0.001,0.001,-26.3039083689,0.0187756568,-0.0374198736,0.0011492918,-2.1556792197,0.0011501403,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.7
18627,2061,371061.8,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.006,0.001,0,-0.005,0,0.004,0.001,0.001,0.001,-26.3038568027,0.018775668,-0.0373797666,0.0011491525,-2.1556849492,0.0011500054,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.8
18628,2061,371061.9,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.006,0.001,0,-0.005,0,0.004,0.001,0.001,0.001,-26.3037536703,0.0187756773,-0.0374313328,0.0011490138,-2.155702138,0.0011498708,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828643.9
18629,2061,371062,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.006,0.001,0,-0.004,0,0.004,0.001,0.001,0.001,-26.3037307519,0.0187756885,-0.0374427919,0.0011488753,-2.1555703577,0.0011497366,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644
18630,2061,371062.1,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.006,0.001,0,-0.004,0,0.004,0.001,0.001,0.001,-26.3037479407,0.0187756978,-0.0376605159,0.0011487373,-2.1558912141,0.0011496028,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.1
18631,2061,371062.2,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.005,0.001,0,-0.004,0,0.004,0.001,0.001,0.001,-26.3038224252,0.018775709,-0.0376433271,0.0011485999,-2.1552609605,0.0011494695,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.2
18632,2061,371062.3,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.005,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3037422111,0.0187757183,-0.0379355356,0.0011484629,-2.1553583633,0.0011493366,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.3
18633,2061,371062.4,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.005,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3038166956,0.0187757295,-0.0378209441,0.0011483257,-2.155117721,0.0011492036,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.4
18634,2061,371062.5,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.005,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3038338844,0.0187757388,-0.0377865666,0.0011481885,-2.1552896084,0.0011490703,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.5
18635,2061,371062.6,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.004,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3038510731,0.01877575,-0.0379756427,0.0011480512,-2.1554213887,0.0011489368,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.6
18636,2061,371062.7,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.004,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3039542055,0.0187757611,-0.0376891638,0.0011479136,-2.1552495013,0.001148803,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.7
18637,2061,371062.8,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.004,0.002,0,-0.004,0.002,0.003,0.001,0.001,0.001,-26.3035244871,0.0187757723,-0.0376948933,0.0011477761,-2.1548770788,0.001148669,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.8
18638,2061,371062.9,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.004,0.003,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.3037937773,0.0187757816,-0.0377464595,0.001147639,-2.1546765435,0.0011485354,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828644.9
18639,2061,371063,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.004,0.003,0,-0.003,0.002,0.003,0.001,0.001,0.001,-26.3039656646,0.0187757947,-0.0377292708,0.0011475025,-2.154493197,0.0011484023,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645
18640,2061,371063.1,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.003,0.003,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.3037937773,0.0187758058,-0.037780837,0.0011473665,-2.1548541604,0.0011482695,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.1
18641,2061,371063.2,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.003,0.003,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.303988583,0.0187758151,-0.0380615863,0.001147231,-2.1544187125,0.0011481371,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.2
18642,2061,371063.3,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.003,0.003,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.3039083689,0.0187758282,-0.0382793103,0.0011470958,-2.1546077886,0.0011480049,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.3
18643,2061,371063.4,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.003,0.003,0,-0.003,0.003,0.002,0.001,0.001,0.001,-26.3037078336,0.0187758375,-0.0381819075,0.0011469605,-2.1546192477,0.0011478724,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.4
18644,2061,371063.5,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.003,0.003,0,-0.003,0.003,0.002,0.001,0.001,0.001,-26.3038510731,0.0187758487,-0.0384168202,0.0011468248,-2.1543786055,0.0011477392,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.5
18645,2061,371063.6,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.002,0.003,0,-0.003,0.003,0.001,0.001,0.001,0.001,-26.3040974449,0.0187758598,-0.0382162849,0.0011466886,-2.1540921266,0.0011476055,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.6
18646,2061,371063.7,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.002,0.004,0,-0.003,0.003,0.001,0.001,0.001,0.001,-26.3041661999,0.018775871,-0.0384683864,0.001146552,-2.1537999181,0.0011474711,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.7
18647,2061,371063.8,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.002,0.004,0,-0.003,0.003,0.001,0.001,0.001,0.001,-26.3039312872,0.0187758822,-0.0383939019,0.0011464149,-2.1539660759,0.001147336,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.8
18648,2061,371063.9,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.002,0.004,0,-0.002,0.003,0.001,0.001,0.001,0.001,-26.3039140984,0.0187758934,-0.0387548653,0.001146278,-2.1539431575,0.0011472008,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828645.9
18649,2061,371064,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.002,0.004,0,-0.002,0.003,0.001,0.001,0.001,0.001,-26.3037593998,0.0187759046,-0.0389955075,0.001146141,-2.1537827294,0.0011470657,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646
18650,2061,371064.1,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,-0.001,-0.002,0.004,0.001,0.001,0.001,0.001,-26.303879721,0.0187759157,-0.0391215583,0.0011460042,-2.1535077096,0.0011469304,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.1
18651,2061,371064.2,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0.001,0.001,0.001,0.001,-26.3041547407,0.0187759269,-0.0390012371,0.0011458674,-2.1534446843,0.001146795,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.2
18652,2061,371064.3,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0.001,0.001,0.001,0.001,-26.3042750619,0.0187759362,-0.0392934456,0.0011457304,-2.1532269603,0.0011466591,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.3
18653,2061,371064.4,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3046302957,0.0187759474,-0.0392533385,0.0011455924,-2.1536051124,0.0011465224,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.4
18654,2061,371064.5,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,-0.001,-0.002,0.004,0,0.001,0.001,0.001,-26.3040917154,0.0187759604,-0.0392934456,0.0011454534,-2.153312904,0.0011463843,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.5
18655,2061,371064.6,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3039140984,0.0187759697,-0.0392075019,0.0011453131,-2.1531180983,0.0011462448,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.6
18656,2061,371064.7,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3039656646,0.0187759809,-0.0396601386,0.0011451716,-2.1533931181,0.0011461042,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.7
18657,2061,371064.8,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3038453435,0.0187759921,-0.0396658682,0.001145029,-2.1531180983,0.001145962,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.8
18658,2061,371064.9,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0,0.005,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3036562674,0.0187760033,-0.0396486794,0.0011448857,-2.1529920476,0.0011458194,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828646.9
18659,2061,371065,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.303770859,0.0187760144,-0.0395168991,0.0011447419,-2.152946211,0.0011456761,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647
18660,2061,371065.1,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3038224252,0.0187760256,-0.0398320259,0.0011445975,-2.1528087011,0.0011455324,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647.1
18661,2061,371065.2,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0,0.005,0,-0.001,0.004,0,0.001,0.001,0.001,-26.3033755181,0.0187760368,-0.0395512766,0.0011444526,-2.1527800532,0.0011453881,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647.2
18662,2061,371065.3,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3035359463,0.0187760461,-0.0393736597,0.0011443072,-2.1532498786,0.0011452433,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647.3
18663,2061,371065.4,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3035588646,0.0187760573,-0.0394939808,0.0011441605,-2.1529920476,0.0011450973,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647.4
18664,2061,371065.5,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3035072984,0.0187760703,-0.0392991752,0.0011440128,-2.1525967067,0.0011449505,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647.5
18665,2061,371065.6,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3038281548,0.0187760796,-0.0394424146,0.0011438647,-2.1526711912,0.0011448035,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647.6
18666,2061,371065.7,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3036505379,0.0187760908,-0.0396257611,0.0011437197,-2.1524190898,0.0011446598,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647.7
18667,2061,371065.8,47.0590935542,15.4579468722,405.085,4195687.1,1160251.356,4646539.254,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.303295304,0.018776102,-0.039763271,0.001143591,-2.1525909772,0.0011445326,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.741,1562828647.8
18668,2061,371065.9,47.0590935653,15.4579468748,405.085,4195687.099,1160251.356,4646539.255,0,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3034671914,0.0187761132,-0.0399236992,0.0011434822,-2.1522873095,0.0011444249,0.005,0.002,0.006,Fixed,0.68,1,0.73,534777.244,5211832.742,1562828647.9
18669,2061,371066,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3031406054,0.0187761243,-0.0400382907,0.0011433929,-2.1521383405,0.001144337,0.004,0.002,0.004,Fixed,0.27,0.36,0.24,534777.246,5211832.758,1562828648
18670,2061,371066.1,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3033812477,0.0187761374,-0.040061209,0.0011433226,-2.1519779123,0.0011442679,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.1
18671,2061,371066.2,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.001,0.004,0,-0.002,0.004,0,0.001,0.001,0.001,-26.3034557322,0.0187761467,-0.0400382907,0.0011432684,-2.1519492644,0.0011442145,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.2
18672,2061,371066.3,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.001,0.004,-0.001,-0.002,0.004,0,0.001,0.001,0.001,-26.3036562674,0.0187761597,-0.0403018513,0.0011432177,-2.151846132,0.0011441649,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.3
18673,2061,371066.4,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.001,0.004,0,-0.002,0.003,0.001,0.001,0.001,0.001,-26.3035244871,0.0187761709,-0.0399179696,0.001143167,-2.1516914334,0.0011441152,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.4
18674,2061,371066.5,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.001,0.004,0,-0.002,0.003,0.001,0.001,0.001,0.001,-26.3034958393,0.0187761839,-0.0401414231,0.001143116,-2.1517601883,0.0011440653,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.5
18675,2061,371066.6,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.002,0.003,0,-0.002,0.003,0.001,0.001,0.001,0.001,-26.3037364815,0.0187761951,-0.0401127752,0.0011430645,-2.151697163,0.0011440149,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.6
18676,2061,371066.7,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.002,0.003,-0.001,-0.003,0.003,0.001,0.001,0.001,0.001,-26.3039312872,0.0187762063,-0.0403648767,0.0011430111,-2.1515138165,0.0011439628,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.7
18677,2061,371066.8,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.002,0.003,-0.001,-0.003,0.003,0.001,0.001,0.001,0.001,-26.3036276195,0.0187762193,-0.0403763358,0.0011429559,-2.1516398672,0.0011439086,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.8
18678,2061,371066.9,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.003,0.003,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.3037765886,0.0187762305,-0.0406513556,0.0011428997,-2.1513075517,0.0011438538,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828648.9
18679,2061,371067,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.002,0.003,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.3041260928,0.0187762417,-0.0406685443,0.0011428433,-2.1512960925,0.0011437985,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649
18680,2061,371067.1,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.003,0.003,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.3042406844,0.0187762529,-0.0406284373,0.0011427865,-2.151290363,0.0011437429,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649.1
18681,2061,371067.2,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.003,0.003,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.3038166956,0.0187762659,-0.0408404316,0.0011427291,-2.1513763066,0.0011436869,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649.2
18682,2061,371067.3,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.003,0.002,0,-0.003,0.002,0.002,0.001,0.001,0.001,-26.303810966,0.0187762771,-0.0408518908,0.0011426712,-2.1514679799,0.0011436302,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649.3
18683,2061,371067.4,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.004,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3042063069,0.0187762883,-0.0408461612,0.0011426109,-2.151439332,0.0011435715,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649.4
18684,2061,371067.5,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.004,0.002,0,-0.003,0.001,0.003,0.001,0.001,0.001,-26.3042750619,0.0187762994,-0.0411956655,0.0011425482,-2.1508606446,0.00114351,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649.5
18685,2061,371067.6,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.005,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3040745266,0.0187763125,-0.0415107923,0.0011424829,-2.1508377263,0.001143446,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649.6
18686,2061,371067.7,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.005,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3038682618,0.0187763236,-0.0414993331,0.0011424151,-2.1508377263,0.0011433794,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649.7
18687,2061,371067.8,47.059093714,15.4579469091,405.086,4195687.088,1160251.356,4646539.267,0.005,0.002,0,-0.004,0.001,0.003,0.001,0.001,0.001,-26.3040172308,0.0187763348,-0.041825919,0.001142345,-2.1508090784,0.0011433106,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.758,1562828649.8
18688,2061,371067.9,47.0590937143,15.4579469092,405.086,4195687.088,1160251.356,4646539.267,0.006,0.001,0,-0.004,0,0.004,0.001,0.001,0.001,-26.3038625322,0.018776346,-0.0418431078,0.0011422741,-2.1509122108,0.0011432408,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.759,1562828649.9
18689,2061,371068,47.0590937256,15.4579469118,405.086,4195687.087,1160251.356,4646539.267,0.005,0.001,0,-0.004,0,0.004,0.001,0.001,0.001,-26.3036562674,0.018776359,-0.0417628937,0.0011422026,-2.1511070165,0.0011431708,0.004,0.002,0.004,Float,0.68,0.97,0.69,534777.246,5211832.76,1562828650
18690,2061,371068.1,47.0590937464,15.4579469191,405.086,4195687.085,1160251.356,4646539.269,0.006,0.001,0,-0.005,0,0.004,0.001,0.001,0.001,-26.3037307519,0.0187763702,-0.0419462402,0.0011421306,-2.1511528531,0.0011431,0.004,0.002,0.005,Float,0.68,0.97,0.69,534777.247,5211832.762,1562828650.1
18691,2061,371068.2,47.0590937655,15.4579469258,405.086,4195687.083,1160251.356,4646539.27,0.006,0.001,0,-0.005,0,0.004,0.001,0.001,0.001,-26.3037307519,0.0187763833,-0.0419290514,0.0011420579,-2.1506200023,0.0011430288,0.004,0.002,0.005,Float,0.68,0.97,0.69,534777.248,5211832.764,1562828650.2
18692,2061,371068.3,47.059093789,15.4579469356,405.086,4195687.081,1160251.356,4646539.272,0.006,0.001,0,-0.005,0,0.004,0.001,0.001,0.001,-26.3040917154,0.0187763926,-0.0421066684,0.0011419845,-2.1506887573,0.0011429568,0.004,0.002,0.005,Float,0.68,0.97,0.69,534777.248,5211832.767,1562828650.3
